date,nav_pre,nav,ret,turnover,fee_cost,slippage_cost,total_cost,gross_trade_notional,weights,n_positions,top_asset,top_weight
2017-06-01 00:00:00,2199453.0637087934,2199122.9213521564,-0.00042593978806948485,0.30021874335011683,165.06290206831537,165.07945456861984,330.14235663693523,660499.2528325538,"{'AGG': 0.7501125934185279, 'SHY': 0.14987239412566844, 'TLT': 0.1000150124558037}",3,AGG,0.7501125934185279
2017-06-02 00:00:00,2207385.415643513,2207385.415643513,0.003757177105078169,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.7497621463119676, 'SHY': 0.14941740988071098, 'TLT': 0.10082044380732152}",3,AGG,0.7497621463119676
2017-06-05 00:00:00,2203168.844782642,2203168.844782642,-0.0019102105282515769,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.7500344106350824, 'SHY': 0.14957939774147044, 'TLT': 0.10038619162344721}",3,AGG,0.7500344106350824
2017-06-06 00:00:00,2207804.9802148296,2207804.9802148296,0.0021043032825951435,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.7499606431006449, 'SHY': 0.1493183313426379, 'TLT': 0.10072102555671715}",3,AGG,0.7499606431006449
2017-06-07 00:00:00,2204665.8467168612,2204665.8467168612,-0.0014218345941329202,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.7501398427726081, 'SHY': 0.1494778310355355, 'TLT': 0.1003823261918564}",3,AGG,0.7501398427726081
2017-06-08 00:00:00,2202347.8139377236,2202347.8139377236,-0.001051421367364802,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.7501775871178736, 'SHY': 0.14959990197845288, 'TLT': 0.1002225109036735}",3,AGG,0.7501775871178736
2017-06-09 00:00:00,2200537.62058428,2200537.62058428,-0.0008219379981615482,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.7501782199849515, 'SHY': 0.14966975677053374, 'TLT': 0.10015202324451469}",3,AGG,0.7501782199849515
2017-06-12 00:00:00,2200427.665775485,2200427.665775485,-4.996724789740892e-05,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.7502157061991197, 'SHY': 0.1496594770732504, 'TLT': 0.10012481672762988}",3,AGG,0.7502157061991197
2017-06-13 00:00:00,2200914.9317571046,2200914.9317571046,0.00022144149030589588,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.750254936030461, 'SHY': 0.1496263435927362, 'TLT': 0.10011872037680274}",3,AGG,0.750254936030461
2017-06-14 00:00:00,2209745.972669212,2209745.972669212,0.004012440819353813,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.7496430414161759, 'SHY': 0.14909904629877727, 'TLT': 0.10125791228504699}",3,AGG,0.7496430414161759
2017-06-15 00:00:00,2208219.318412131,2208219.318412131,-0.0006908731935539869,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.7496834515192365, 'SHY': 0.14914910294059355, 'TLT': 0.10116744554017003}",3,AGG,0.7496834515192365
2017-06-16 00:00:00,2209873.395090594,2209873.395090594,0.000749054527632742,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.7495998166179945, 'SHY': 0.14910800225986454, 'TLT': 0.10129218112214104}",3,AGG,0.7495998166179945
2017-06-19 00:00:00,2207099.3060663906,2207099.3060663906,-0.0012553158159948063,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.7495179164261402, 'SHY': 0.14920708501530655, 'TLT': 0.1012749985585532}",3,AGG,0.7495179164261402
2017-06-20 00:00:00,2211702.4551075953,2211702.4551075953,0.0020856102978930036,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.7491163619648737, 'SHY': 0.14891421297501603, 'TLT': 0.10196942506011025}",3,AGG,0.7491163619648737
2017-06-21 00:00:00,2212503.190329232,2212503.190329232,0.0003620447315537678,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.748981388611892, 'SHY': 0.14887791585916568, 'TLT': 0.10214069552894217}",3,AGG,0.748981388611892
2017-06-22 00:00:00,2213791.356418737,2213791.356418737,0.0005822211218207141,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.748885826829282, 'SHY': 0.1488088731684306, 'TLT': 0.10230530000228745}",3,AGG,0.748885826829282
2017-06-23 00:00:00,2214181.190134742,2214181.190134742,0.00017609325055611968,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.7488900152567481, 'SHY': 0.14887072116728414, 'TLT': 0.10223926357596769}",3,AGG,0.7488900152567481
2017-06-26 00:00:00,2216538.5150227444,2216538.5150227444,0.0010646485926741889,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.7487734293425891, 'SHY': 0.14871239472552641, 'TLT': 0.10251417593188442}",3,AGG,0.7487734293425891
2017-06-27 00:00:00,2208944.6131407744,2208944.6131407744,-0.00342601846550461,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.7490967609558361, 'SHY': 0.14913538131238302, 'TLT': 0.10176785773178086}",3,AGG,0.7490967609558361
2017-06-28 00:00:00,2208959.7704079673,2208959.7704079673,6.861768784283129e-06,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.749364675936595, 'SHY': 0.14920498852670866, 'TLT': 0.10143033553669657}",3,AGG,0.749364675936595
2017-06-29 00:00:00,2203722.368950749,2203722.368950749,-0.00237098091480914,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.749709669571834, 'SHY': 0.14947112596801554, 'TLT': 0.10081920446015029}",3,AGG,0.749709669571834
2017-06-30 00:00:00,2201097.688651662,2201097.688651662,-0.0011910213083404786,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.7496446487018061, 'SHY': 0.14964936154639685, 'TLT': 0.10070598975179693}",3,AGG,0.7496446487018061
2017-07-03 00:00:00,2197194.760492804,2196227.7400128255,-0.0022125090875996234,1.3974708695537958,483.48163437504945,483.5388456037424,967.0204799787919,3075969.900932888,"{'AGG': 0.15006604646201027, 'SHY': 0.8499339535379896}",2,SHY,0.8499339535379896
2017-07-05 00:00:00,2197072.929027544,2197072.929027544,0.00038483669034872214,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.1500907778844234, 'SHY': 0.8499092221155766}",2,SHY,0.8499092221155766
2017-07-06 00:00:00,2196879.421778028,2196879.421778028,-8.807502334551298e-05,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.14981527505790115, 'SHY': 0.8501847249420987}",2,SHY,0.8501847249420987
2017-07-07 00:00:00,2196537.8730016425,2196537.8730016425,-0.0001554699693572248,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.14978359709109454, 'SHY': 0.8502164029089055}",2,SHY,0.8502164029089055
2017-07-10 00:00:00,2197574.1115212925,2197574.1115212925,0.00047175991472148127,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.14978159570634997, 'SHY': 0.8502184042936501}",2,SHY,0.8502184042936501
2017-07-11 00:00:00,2198540.8417644813,2198540.8417644813,0.00043990791396764095,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.149853237537219, 'SHY': 0.850146762462781}",2,SHY,0.850146762462781
2017-07-12 00:00:00,2200422.7029642966,2200422.7029642966,0.000855959172586962,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15017819437605862, 'SHY': 0.8498218056239413}",2,SHY,0.8498218056239413
2017-07-13 00:00:00,2199175.1614390267,2199175.1614390267,-0.0005669553961560325,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.150098449845514, 'SHY': 0.8499015501544861}",2,SHY,0.8499015501544861
2017-07-14 00:00:00,2200392.433985413,2200392.433985413,0.0005535132297465051,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15016650408032253, 'SHY': 0.8498334959196776}",2,SHY,0.8498334959196776
2017-07-17 00:00:00,2200764.048614924,2200764.048614924,0.00016888561502526045,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.1502097690486296, 'SHY': 0.8497902309513704}",2,SHY,0.8497902309513704
2017-07-18 00:00:00,2201963.0672707087,2201963.0672707087,0.0005448192669903484,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15047093807924494, 'SHY': 0.8495290619207552}",2,SHY,0.8495290619207552
2017-07-19 00:00:00,2202053.726553803,2202053.726553803,4.117202710696155e-05,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15050591347280248, 'SHY': 0.8494940865271975}",2,SHY,0.8494940865271975
2017-07-20 00:00:00,2202144.4153676075,2202144.4153676075,4.118374257222612e-05,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15054089737781065, 'SHY': 0.8494591026221894}",2,SHY,0.8494591026221894
2017-07-21 00:00:00,2203603.07553579,2203603.07553579,0.000662381703036008,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15070175188306484, 'SHY': 0.8492982481169352}",2,SHY,0.8492982481169352
2017-07-24 00:00:00,2202637.741231415,2202637.741231415,-0.00043807086452740673,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15063063209265826, 'SHY': 0.8493693679073417}",2,SHY,0.8493693679073417
2017-07-25 00:00:00,2200352.7776686596,2200352.7776686596,-0.0010373760151217715,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15025153427833052, 'SHY': 0.8497484657216695}",2,SHY,0.8497484657216695
2017-07-26 00:00:00,2202314.2360414336,2202314.2360414336,0.0008914290438701844,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15040579276783123, 'SHY': 0.8495942072321687}",2,SHY,0.8495942072321687
2017-07-27 00:00:00,2201388.9902468184,2201388.9902468184,-0.0004201243307940805,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15024939835240128, 'SHY': 0.8497506016475987}",2,SHY,0.8497506016475987
2017-07-28 00:00:00,2203158.7306759655,2203158.7306759655,0.0008039199055631663,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15043042655827304, 'SHY': 0.8495695734417269}",2,SHY,0.8495695734417269
2017-07-31 00:00:00,2202787.3191722124,2202787.3191722124,-0.00016858136392161605,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15038723198164414, 'SHY': 0.849612768018356}",2,SHY,0.849612768018356
2017-08-01 00:00:00,2204383.2350050914,2204383.2350050914,0.0007244983748493361,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15069041419048065, 'SHY': 0.8493095858095194}",2,SHY,0.8493095858095194
2017-08-02 00:00:00,2203254.524244359,2203254.524244359,-0.0005120301873142719,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15065765171974518, 'SHY': 0.8493423482802548}",2,SHY,0.8493423482802548
2017-08-03 00:00:00,2204585.072848367,2204585.072848367,0.0006039014509520158,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15086887828022705, 'SHY': 0.8491311217197729}",2,SHY,0.8491311217197729
2017-08-04 00:00:00,2203375.6296906024,2203375.6296906024,-0.0005486035320931837,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.1507043346287853, 'SHY': 0.8492956653712148}",2,SHY,0.8492956653712148
2017-08-07 00:00:00,2204009.7850653213,2204009.7850653213,0.0002878108326940243,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15064723917325054, 'SHY': 0.8493527608267494}",2,SHY,0.8493527608267494
2017-08-08 00:00:00,2203707.006684357,2203707.006684357,-0.0001373761509663174,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.1505305423287922, 'SHY': 0.8494694576712077}",2,SHY,0.8494694576712077
2017-08-09 00:00:00,2203787.565486342,2203787.565486342,3.6556040227120334e-05,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15066242973271632, 'SHY': 0.8493375702672837}",2,SHY,0.8493375702672837
2017-08-10 00:00:00,2204784.542356143,2204784.542356143,0.00045239245624872915,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15074531847155312, 'SHY': 0.8492546815284469}",2,SHY,0.8492546815284469
2017-08-11 00:00:00,2207493.77787891,2207493.77787891,0.0012287983114540602,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.1506837710097831, 'SHY': 0.8493162289902169}",2,SHY,0.8493162289902169
2017-08-14 00:00:00,2205792.7311064135,2205792.7311064135,-0.0007705782863545174,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15073142866138442, 'SHY': 0.8492685713386157}",2,SHY,0.8492685713386157
2017-08-15 00:00:00,2204421.3736709678,2204421.3736709678,-0.0006217072964774806,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15060540751362408, 'SHY': 0.8493945924863758}",2,SHY,0.8493945924863758
2017-08-16 00:00:00,2206134.7192542455,2206134.7192542455,0.0007772314330378727,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15076290405619375, 'SHY': 0.8492370959438061}",2,SHY,0.8492370959438061
2017-08-17 00:00:00,2207062.040194029,2207062.040194029,0.00042033740355473803,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15091899303692113, 'SHY': 0.8490810069630789}",2,SHY,0.8490810069630789
2017-08-18 00:00:00,2206628.51402021,2206628.51402021,-0.00019642681806120166,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15085251525720844, 'SHY': 0.8491474847427917}",2,SHY,0.8491474847427917
2017-08-21 00:00:00,2207313.8639024156,2207313.8639024156,0.0003105868875756812,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15091555521678238, 'SHY': 0.8490844447832177}",2,SHY,0.8490844447832177
2017-08-22 00:00:00,2206789.5603226586,2206789.5603226586,-0.00023753014391436622,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.1508141540945408, 'SHY': 0.8491858459054593}",2,SHY,0.8491858459054593
2017-08-23 00:00:00,2209318.649212463,2209318.649212463,0.0011460489641950122,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.1509841600725273, 'SHY': 0.8490158399274728}",2,SHY,0.8490158399274728
2017-08-24 00:00:00,2207122.578151795,2207122.578151795,-0.0009940037673834556,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15094228201536233, 'SHY': 0.8490577179846378}",2,SHY,0.8490577179846378
2017-08-25 00:00:00,2208029.8523058686,2208029.8523058686,0.0004110665003631553,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15098996904815262, 'SHY': 0.8490100309518473}",2,SHY,0.8490100309518473
2017-08-28 00:00:00,2207485.983082659,2207485.983082659,-0.00024631425279042496,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.1510820572001963, 'SHY': 0.8489179427998038}",2,SHY,0.8489179427998038
2017-08-29 00:00:00,2208856.0295822057,2208856.0295822057,0.0006206365567194005,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.1512075636264515, 'SHY': 0.8487924363735484}",2,SHY,0.8487924363735484
2017-08-30 00:00:00,2209237.552334727,2209237.552334727,0.0001727241374773758,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15115407547978482, 'SHY': 0.8488459245202151}",2,SHY,0.8488459245202151
2017-08-31 00:00:00,2209691.8232636624,2209691.8232636624,0.00020562339638652283,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15132858217913325, 'SHY': 0.8486714178208666}",2,SHY,0.8486714178208666
2017-09-01 00:00:00,2208535.488592398,2208535.488592398,-0.0005233013305704359,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15106432201475004, 'SHY': 0.84893567798525}",2,SHY,0.84893567798525
2017-09-05 00:00:00,2211674.069824099,2211674.069824099,0.0014211142396909349,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15146725919832665, 'SHY': 0.8485327408016734}",2,SHY,0.8485327408016734
2017-09-06 00:00:00,2211087.503920721,2211087.503920721,-0.00026521353728437,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15134275138557404, 'SHY': 0.8486572486144259}",2,SHY,0.8486572486144259
2017-09-07 00:00:00,2213015.2907603867,2213015.2907603867,0.0008718727034762175,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15158114694362748, 'SHY': 0.8484188530563725}",2,SHY,0.8484188530563725
2017-09-08 00:00:00,2212177.39599227,2212177.39599227,-0.00037862131889232487,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15146024244950218, 'SHY': 0.8485397575504979}",2,SHY,0.8485397575504979
2017-09-11 00:00:00,2209494.9577089157,2209494.9577089157,-0.0012125782897041137,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15123218884273965, 'SHY': 0.8487678111572604}",2,SHY,0.8487678111572604
2017-09-12 00:00:00,2208121.9313798165,2208121.9313798165,-0.0006214208927287634,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15110641635404934, 'SHY': 0.8488935836459507}",2,SHY,0.8488935836459507
2017-09-13 00:00:00,2207344.9253487797,2207344.9253487797,-0.00035188547334941145,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15100839133389735, 'SHY': 0.8489916086661027}",2,SHY,0.8489916086661027
2017-09-14 00:00:00,2207748.097540802,2207748.097540802,0.00018265029057862314,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15106323720051545, 'SHY': 0.8489367627994845}",2,SHY,0.8489367627994845
2017-09-15 00:00:00,2207466.2965714233,2207466.2965714233,-0.00012764181280122688,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15105507071003002, 'SHY': 0.8489449292899699}",2,SHY,0.8489449292899699
2017-09-18 00:00:00,2206207.096615797,2206207.096615797,-0.0005704277150605508,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15107249890796445, 'SHY': 0.8489275010920354}",2,SHY,0.8489275010920354
2017-09-19 00:00:00,2206247.00076285,2206247.00076285,1.808721724927409e-05,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15098731461103085, 'SHY': 0.8490126853889692}",2,SHY,0.8490126853889692
2017-09-20 00:00:00,2204421.8463622867,2204421.8463622867,-0.0008272665752893094,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15098845081647327, 'SHY': 0.8490115491835267}",2,SHY,0.8490115491835267
2017-09-21 00:00:00,2203917.3309702803,2203917.3309702803,-0.00022886517516551574,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15099547938597208, 'SHY': 0.8490045206140279}",2,SHY,0.8490045206140279
2017-09-22 00:00:00,2204603.7850734075,2204603.7850734075,0.00031146998731790276,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15105851695172667, 'SHY': 0.8489414830482733}",2,SHY,0.8489414830482733
2017-09-25 00:00:00,2206501.7646579077,2206501.7646579077,0.0008609164138022596,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15128612019863433, 'SHY': 0.8487138798013657}",2,SHY,0.8487138798013657
2017-09-26 00:00:00,2205936.098341642,2205936.098341642,-0.00025636340986723294,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15126986731543532, 'SHY': 0.8487301326845647}",2,SHY,0.8487301326845647
2017-09-27 00:00:00,2204744.0132024367,2204744.0132024367,-0.0005403987631833473,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15091129751166468, 'SHY': 0.8490887024883353}",2,SHY,0.8490887024883353
2017-09-28 00:00:00,2204995.6928464877,2204995.6928464877,0.00011415368067391185,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15090789360126045, 'SHY': 0.8490921063987396}",2,SHY,0.8490921063987396
2017-09-29 00:00:00,2204279.2838346395,2204279.2838346395,-0.00032490268084084395,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15083300434620442, 'SHY': 0.8491669956537956}",2,SHY,0.8491669956537956
2017-10-02 00:00:00,2205880.5214238795,2204955.6269525993,0.0003068318624230848,1.2988918248492336,462.4769464112139,462.41752486912065,924.8944712803345,2863120.3414573367,"{'AGG': 0.6502726501154871, 'SHY': 0.20008389234322668, 'TLT': 0.14964345754128627}",3,AGG,0.6502726501154871
2017-10-03 00:00:00,2206192.105736992,2206192.105736992,0.0005607726383598521,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.6504426350366876, 'SHY': 0.19985333449501314, 'TLT': 0.14970403046829922}",3,AGG,0.6504426350366876
2017-10-04 00:00:00,2206661.5087523814,2206462.4010104313,0.0001225166533487254,0.20058415248015324,99.5610573666863,99.54668458330403,199.10774194999033,442527.1737376591,"{'AGG': 0.600054143068613, 'SHY': 0.15001353576715326, 'TLT': 0.2499323211642339}",3,AGG,0.600054143068613
2017-10-05 00:00:00,2203070.0832925206,2202873.278304465,-0.0016266412263914454,0.19834836919109988,98.39536518809689,98.40962286753168,196.80498805562857,437648.2189218977,"{'AGG': 0.6500580710853847, 'SHY': 0.19992852789491106, 'TLT': 0.15001340101970415}",3,AGG,0.6500580710853847
2017-10-06 00:00:00,2199690.2904268773,2199690.2904268773,-0.0014449255474366929,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.6500470045610753, 'SHY': 0.20014675145788907, 'TLT': 0.14980624398103545}",3,AGG,0.6500470045610753
2017-10-09 00:00:00,2202692.3290373962,2202692.3290373962,0.0013647551310218553,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.6500519240484901, 'SHY': 0.19987397242845964, 'TLT': 0.15007410352305023}",3,AGG,0.6500519240484901
2017-10-10 00:00:00,2203460.9252865426,2203460.9252865426,0.00034893490979848174,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.6498847053318718, 'SHY': 0.19985156408874702, 'TLT': 0.15026373057938103}",3,AGG,0.6498847053318718
2017-10-11 00:00:00,2204310.8455573414,2204310.8455573414,0.00038572060028174704,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.649753022787655, 'SHY': 0.19975080668781095, 'TLT': 0.15049617052453407}",3,AGG,0.649753022787655
2017-10-12 00:00:00,2207372.5664309436,2207372.5664309436,0.0013889696545170693,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.6496222643482508, 'SHY': 0.19945018459400762, 'TLT': 0.15092755105774158}",3,AGG,0.6496222643482508
2017-10-13 00:00:00,2213565.4503677716,2213565.4503677716,0.002805545394106712,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.6494005453910989, 'SHY': 0.1990100382472036, 'TLT': 0.15158941636169748}",3,AGG,0.6494005453910989
2017-10-16 00:00:00,2211469.00464828,2211273.2305778475,-0.0010355328727882362,0.19647603736304717,97.89409101663902,97.87997941556364,195.77407043220268,434912.5681320086,"{'AGG': 0.6000531207272964, 'SHY': 0.1500132801818241, 'TLT': 0.2499335990908795}",3,AGG,0.6000531207272964
2017-10-17 00:00:00,2211532.120712526,2211332.6396265533,2.6866444130080325e-05,0.20037776690650505,99.73334266920683,99.74774330388988,199.4810859730967,443089.99196332233,"{'AGG': 0.650058635550147, 'SHY': 0.1999278331690499, 'TLT': 0.15001353128080314}",3,AGG,0.650058635550147
2017-10-18 00:00:00,2206761.0107727004,2206761.0107727004,-0.0020673637117863963,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.6503956719538881, 'SHY': 0.2002708721874652, 'TLT': 0.14933345585864669}",3,AGG,0.6503956719538881
2017-10-19 00:00:00,2208651.0674848333,2208651.0674848333,0.0008564845503913343,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.6503137557298408, 'SHY': 0.2002181522156531, 'TLT': 0.14946809205450592}",3,AGG,0.6503137557298408
2017-10-20 00:00:00,2200692.216454044,2200692.216454044,-0.0036034895452511373,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.6507603506681939, 'SHY': 0.20082315420229505, 'TLT': 0.14841649512951097}",3,AGG,0.6507603506681939
2017-10-23 00:00:00,2202844.306419522,2202844.306419522,0.000977915016642239,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.6508384233971992, 'SHY': 0.2006269580872383, 'TLT': 0.14853461851556246}",3,AGG,0.6508384233971992
2017-10-24 00:00:00,2197697.1305295504,2197697.1305295504,-0.0023366044867410007,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.6509914806055243, 'SHY': 0.20104900062206033, 'TLT': 0.14795951877241545}",3,AGG,0.6509914806055243
2017-10-25 00:00:00,2195120.4750278206,2195120.4750278206,-0.0011724343022229133,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.651337522707816, 'SHY': 0.20123738097138366, 'TLT': 0.14742509632080036}",3,AGG,0.651337522707816
2017-10-26 00:00:00,2192468.6697340594,2192468.6697340594,-0.0012080454462197743,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.651408508591199, 'SHY': 0.2014807789088453, 'TLT': 0.14711071249995564}",3,AGG,0.651408508591199
2017-10-27 00:00:00,2198061.715663063,2198061.715663063,0.002551026614981078,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.6511817036731583, 'SHY': 0.20111107966495753, 'TLT': 0.14770721666188436}",3,AGG,0.6511817036731583
2017-10-30 00:00:00,2205310.357585739,2205310.357585739,0.0032977426752958117,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.6508235022368506, 'SHY': 0.20054513793072326, 'TLT': 0.14863135983242604}",3,AGG,0.6508235022368506
2017-10-31 00:00:00,2204236.5866361996,2204236.5866361996,-0.00048690241980942073,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.6507246366653522, 'SHY': 0.2005238662716426, 'TLT': 0.1487514970630053}",3,AGG,0.6507246366653522
2017-11-01 00:00:00,2206263.512658676,2205337.8577064686,0.0004996156387866435,1.3001525523434987,462.7977371147081,462.857215092727,925.6549522074351,2865843.8240839764,"{'AGG': 0.1500629600776797, 'SHY': 0.8499370399223204}",2,SHY,0.8499370399223204
2017-11-02 00:00:00,2205964.814590955,2205964.814590955,0.0002842906279849622,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15010274100140816, 'SHY': 0.8498972589985918}",2,SHY,0.8498972589985918
2017-11-03 00:00:00,2205154.905948323,2205154.905948323,-0.0003671448598250304,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15029522510524543, 'SHY': 0.8497047748947546}",2,SHY,0.8497047748947546
2017-11-06 00:00:00,2206570.4139937037,2206570.4139937037,0.0006419086666258345,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15033599767392722, 'SHY': 0.8496640023260728}",2,SHY,0.8496640023260728
2017-11-07 00:00:00,2205771.517955652,2205771.517955652,-0.0003620532718943137,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.1504316724386973, 'SHY': 0.8495683275613028}",2,SHY,0.8495683275613028
2017-11-08 00:00:00,2205336.3920430886,2205336.3920430886,-0.00019726699208022502,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15036515076459395, 'SHY': 0.849634849235406}",2,SHY,0.849634849235406
2017-11-09 00:00:00,2204871.4147059126,2204871.4147059126,-0.00021084191003861719,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15028709885482464, 'SHY': 0.8497129011451753}",2,SHY,0.8497129011451753
2017-11-10 00:00:00,2202870.7291509286,2202870.7291509286,-0.0009073933026841896,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.14981865409863854, 'SHY': 0.8501813459013614}",2,SHY,0.8501813459013614
2017-11-13 00:00:00,2202648.984360256,2202648.984360256,-0.00010066173549716506,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.149833736622603, 'SHY': 0.850166263377397}",2,SHY,0.850166263377397
2017-11-14 00:00:00,2203426.816440902,2203426.816440902,0.00035313483272592094,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.14993202682956341, 'SHY': 0.8500679731704367}",2,SHY,0.8500679731704367
2017-11-15 00:00:00,2203395.8442035676,2203395.8442035676,-1.4056394840755715e-05,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.1502227303115834, 'SHY': 0.8497772696884165}",2,SHY,0.8497772696884165
2017-11-16 00:00:00,2203254.701172738,2203254.701172738,-6.405704685386038e-05,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.1500674635715836, 'SHY': 0.8499325364284164}",2,SHY,0.8499325364284164
